"plot","ratio","type","file","fileID","set85id","graphtype","kit","nickname","participantUnique","appStartTime","plotStartTime","plotEndTime","plot3dClicks","whichIsSmaller","byHowMuch","graphCorrecter","Height","response","subject","ratioLabel"
"3dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862403.73644,1681862416.48859,0,"Triangle (▲)",26.7,NA,0.464158883361278,4.31040471584578,"45561c342276b87cbe10d5017f50c91912516811420",46.4
"3dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862416.55248,1681862425.64303,0,"Triangle (▲)",12.2,NA,0.177827941003892,2.51293329281909,"45561c342276b87cbe10d5017f50c91912516811420",17.8
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862448.81227,1681862461.74431,0,"Triangle (▲)",82.4,"",0.825404185268019,-1.91365901735039,"45561c342276b87cbe10d5017f50c91912516811420",82.5
"2dDigital",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862461.83272,1681862484.34096,0,"Triangle (▲)",29.4,NA,0.383118684955729,3.17582292877051,"45561c342276b87cbe10d5017f50c91912516811420",38.3
"2dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862484.43109,1681862492.02312,0,"Triangle (▲)",44.9,NA,0.464158883361278,0.714477065545132,"45561c342276b87cbe10d5017f50c91912516811420",46.4
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862492.09698,1681862502.31623,0,"Triangle (▲)",74,NA,0.681292069057963,2.58395059891008,"45561c342276b87cbe10d5017f50c91912516811420",68.1
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862514.34933,1681862527.72532,0,"Triangle (▲)",32.8,"",0.383118684955729,2.49489391074719,"45561c342276b87cbe10d5017f50c91912516811420",38.3
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862538.80379,1681862565.98448,0,"Triangle (▲)",16.9,"",0.177827941003892,0.0112009159310061,"45561c342276b87cbe10d5017f50c91912516811420",17.8
"3dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862566.07388,1681862580.7992,0,"Triangle (▲)",44.6,NA,0.681292069057963,4.56402488489543,"45561c342276b87cbe10d5017f50c91912516811420",68.1
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862580.85696,1681862593.98393,0,"Triangle (▲)",87.2,NA,0.825404185268019,2.25839273182738,"45561c342276b87cbe10d5017f50c91912516811420",82.5
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862594.07328,1681862601.11296,0,"Triangle (▲)",10.5,NA,0.177827941003892,2.88904399945188,"45561c342276b87cbe10d5017f50c91912516811420",17.8
"3dPrint",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862607.69877,1681862624.10909,0,"Triangle (▲)",48,"",0.464158883361278,0.773246657781745,"45561c342276b87cbe10d5017f50c91912516811420",46.4
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862635.29381,1681862652.34236,0,"Triangle (▲)",63.5,"",0.681292069057963,2.24920469155774,"45561c342276b87cbe10d5017f50c91912516811420",68.1
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862652.40651,1681862661.98226,0,"Triangle (▲)",23.6,NA,0.383118684955729,3.89111472036068,"45561c342276b87cbe10d5017f50c91912516811420",38.3
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876709.69087,1681876754.28823,0,"Triangle (▲)",24.4,NA,0.383118684955729,3.81114921359167,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",38.3
"3dPrint",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876767.4484,1681876784.68472,0,"Triangle (▲)",50,"",0.464158883361278,1.89107370124338,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",46.4
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876797.94009,1681876817.2637,0,"Triangle (▲)",32.7,"",0.383118684955729,2.52026344792551,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",38.3
"3dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876817.35498,1681876836.52049,0,"Triangle (▲)",87.5,NA,0.825404185268019,2.34612902651316,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",82.5
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876836.59716,1681876887.31237,0,"Triangle (▲)",21.4,NA,0.383118684955729,4.09058827663155,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",38.3
"3dPrint",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876893.07075,1681876908.64862,0,"Triangle (▲)",91.1,"",0.825404185268019,3.11845632434261,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",82.5
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876908.71972,1681876928.1706,0,"Triangle (▲)",96.4,NA,0.825404185268019,3.80576517275747,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",82.5
"2dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876928.26353,1681876948.8095,0,"Triangle (▲)",10.1,NA,0.177827941003892,2.96491500804115,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",17.8
"3dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876948.90298,1681876966.96899,0,"Triangle (▲)",21.5,NA,0.464158883361278,4.64621383828382,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",46.4
"3dDigital",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876967.04528,1681876978.07439,0,"Triangle (▲)",50,NA,0.56234132519035,2.66882997371014,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",56.2
"2dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876978.1516,1681876989.51637,0,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",46.4
"3dPrint",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681876995.97377,1681877005.49317,0,"Triangle (▲)",50,"",0.56234132519035,2.66882997371014,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",56.2
"3dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681877005.58461,1681877019.75077,0,"Triangle (▲)",3.6,NA,0.177827941003892,3.83872935704681,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",17.8
"2dDigital",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",2,"48b8d23fac2e9519d9f93fb0e2ebcbf0","512122569198",1681876640.76958,1681877019.82543,1681877031.86367,0,"Triangle (▲)",45.8,NA,0.56234132519035,3.40041941046502,"48b8d23fac2e9519d9f93fb0e2ebcbf0512122569198",56.2
"3dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950564.41099,1681950605.80734,7,"Triangle (▲)",26.2,NA,0.261015721568254,-2.16211911181039,"3dd8076773f2bdb0203d5c7de89957cb18541611441",26.1
"3dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950605.89883,1681950625.8776,4,"Triangle (▲)",88.4,NA,0.825404185268019,2.58125035700094,"3dd8076773f2bdb0203d5c7de89957cb18541611441",82.5
"2dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950625.93445,1681950634.32089,0,"Triangle (▲)",23.3,NA,0.261015721568254,1.54921184983187,"3dd8076773f2bdb0203d5c7de89957cb18541611441",26.1
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950634.4124,1681950641.86799,0,"Triangle (▲)",9.3,NA,0.177827941003892,3.1056435688448,"3dd8076773f2bdb0203d5c7de89957cb18541611441",17.8
"3dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950641.9575,1681950652.20277,1,"Triangle (▲)",60.8,NA,0.681292069057963,2.89805486438787,"3dd8076773f2bdb0203d5c7de89957cb18541611441",68.1
"3dPrint",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950669.08507,1681950684.21495,0,"Triangle (▲)",43.4,"",0.464158883361278,1.65117265366218,"3dd8076773f2bdb0203d5c7de89957cb18541611441",46.4
"3dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950684.31222,1681950691.83384,1,"Triangle (▲)",9.3,NA,0.177827941003892,3.1056435688448,"3dd8076773f2bdb0203d5c7de89957cb18541611441",17.8
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950698.75219,1681950704.95131,0,"Triangle (▲)",87.6,"",0.825404185268019,2.37422753177482,"3dd8076773f2bdb0203d5c7de89957cb18541611441",82.5
"3dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950705.04325,1681950725.40192,3,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"3dd8076773f2bdb0203d5c7de89957cb18541611441",46.4
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950725.48656,1681950735.17243,0,"Triangle (▲)",98.1,NA,0.825404185268019,3.97127512776046,"3dd8076773f2bdb0203d5c7de89957cb18541611441",82.5
"3dPrint",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950750.89164,1681950770.44433,0,"Triangle (▲)",22.5,"",0.261015721568254,1.89784919452755,"3dd8076773f2bdb0203d5c7de89957cb18541611441",26.1
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950770.55124,1681950776.41647,0,"Triangle (▲)",62.4,NA,0.681292069057963,2.54947373595699,"3dd8076773f2bdb0203d5c7de89957cb18541611441",68.1
"2dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950776.51912,1681950788.20026,0,"Triangle (▲)",43.9,NA,0.464158883361278,1.40102330176232,"3dd8076773f2bdb0203d5c7de89957cb18541611441",46.4
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950792.07923,1681950800.40453,0,"Triangle (▲)",73.8,"",0.177827941003892,5.81101384519856,"3dd8076773f2bdb0203d5c7de89957cb18541611441",17.8
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",8,"3dd8076773f2bdb0203d5c7de89957cb","18541611441",1681950564.3226,1681950802.40676,1681950824.79094,0,"Triangle (▲)",77,"",0.681292069057963,3.1692504791016,"3dd8076773f2bdb0203d5c7de89957cb18541611441",68.1
"3dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037455.84107,1682037546.9668,9,"Triangle (▲)",39.4,NA,0.464158883361278,2.83610355862505,"ec24edfae879d70f69573f8e37dbaab25191514",46.4
"3dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037547.03862,1682037568.10622,1,"Triangle (▲)",6.7,NA,0.177827941003892,3.48643045210385,"ec24edfae879d70f69573f8e37dbaab25191514",17.8
"3dDigital",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037568.16004,1682037600.20287,2,"Triangle (▲)",39.7,NA,0.383118684955729,0.597537375882769,"ec24edfae879d70f69573f8e37dbaab25191514",38.3
"3dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037600.27999,1682037634.16249,2,"Triangle (▲)",30.9,NA,0.261015721568254,2.29966311442679,"ec24edfae879d70f69573f8e37dbaab25191514",26.1
"3dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037634.24836,1682037651.72657,3,"Triangle (▲)",85.8,NA,0.681292069057963,4.15346432487347,"ec24edfae879d70f69573f8e37dbaab25191514",68.1
"3dPrint",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037674.95708,1682037710.46635,0,"Triangle (▲)",48,"",0.464158883361278,0.773246657781745,"ec24edfae879d70f69573f8e37dbaab25191514",46.4
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037721.80603,1682037746.9836,0,"Triangle (▲)",85.1,"",0.681292069057963,4.09556944755244,"ec24edfae879d70f69573f8e37dbaab25191514",68.1
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037757.80341,1682037781.00032,0,"Triangle (▲)",36.4,"",0.383118684955729,1.02635283994586,"ec24edfae879d70f69573f8e37dbaab25191514",38.3
"2dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037781.09616,1682037818.4299,0,"Triangle (▲)",21.6,NA,0.261015721568254,2.2099436915625,"ec24edfae879d70f69573f8e37dbaab25191514",26.1
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037818.5255,1682037846.95348,0,"Triangle (▲)",86.6,NA,0.681292069057963,4.21690437382273,"ec24edfae879d70f69573f8e37dbaab25191514",68.1
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037847.0418,1682037863.72016,0,"Triangle (▲)",44.6,NA,0.383118684955729,2.68102899065297,"ec24edfae879d70f69573f8e37dbaab25191514",38.3
"2dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037863.8156,1682037878.35877,0,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"ec24edfae879d70f69573f8e37dbaab25191514",46.4
"3dPrint",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037887.30137,1682037905.94219,0,"Triangle (▲)",27.1,"",0.261015721568254,0.167907464404597,"ec24edfae879d70f69573f8e37dbaab25191514",26.1
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037916.9196,1682037936.09832,0,"Triangle (▲)",17,"",0.177827941003892,-0.139562982428763,"ec24edfae879d70f69573f8e37dbaab25191514",17.8
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",7,"ec24edfae879d70f69573f8e37dbaab2","5191514",1682037455.76804,1682037936.20133,1682037953.30117,0,"Triangle (▲)",13.1,NA,0.177827941003892,2.26537511220799,"ec24edfae879d70f69573f8e37dbaab25191514",17.8
"3dPrint",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052233.89691,1682052271.13712,0,"Triangle (▲)",75.2,"",0.681292069057963,2.84715370434123,"8e2f6d85dfa24161725b2c182a4e32571291514",68.1
"3dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052271.25182,1682052292.27451,0,"Triangle (▲)",27.9,NA,0.464158883361278,4.22039870850554,"8e2f6d85dfa24161725b2c182a4e32571291514",46.4
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052311.43103,1682052328.85932,0,"Triangle (▲)",7.3,"",0.383118684955729,4.96055195153672,"8e2f6d85dfa24161725b2c182a4e32571291514",38.3
"2dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052328.93892,1682052343.54847,0,"Triangle (▲)",49.2,NA,0.464158883361278,1.54057867417038,"8e2f6d85dfa24161725b2c182a4e32571291514",46.4
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052343.6395,1682052353.61857,0,"Triangle (▲)",33,NA,0.383118684955729,2.44277593332651,"8e2f6d85dfa24161725b2c182a4e32571291514",38.3
"3dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052353.66546,1682052364.71036,0,"Triangle (▲)",71.5,NA,0.681292069057963,1.80561979845412,"8e2f6d85dfa24161725b2c182a4e32571291514",68.1
"2dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052364.78104,1682052372.88417,0,"Triangle (▲)",73.5,NA,0.681292069057963,2.4583276905488,"8e2f6d85dfa24161725b2c182a4e32571291514",68.1
"3dPrint",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052394.09881,1682052405.84868,0,"Triangle (▲)",46.9,"",0.464158883361278,-0.715221364050597,"8e2f6d85dfa24161725b2c182a4e32571291514",46.4
"3dPrint",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052422.17631,1682052434.8557,0,"Triangle (▲)",15.8,"",0.261015721568254,3.38219302981365,"8e2f6d85dfa24161725b2c182a4e32571291514",26.1
"2dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052434.91238,1682052444.72529,0,"Triangle (▲)",86.5,NA,0.825404185268019,2.0301882601396,"8e2f6d85dfa24161725b2c182a4e32571291514",82.5
"2dDigital",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052444.80728,1682052453.13066,0,"Triangle (▲)",37.3,NA,0.383118684955729,0.185065383731311,"8e2f6d85dfa24161725b2c182a4e32571291514",38.3
"3dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052453.20811,1682052462.23586,0,"Triangle (▲)",83.4,NA,0.825404185268019,-0.0224175021526174,"8e2f6d85dfa24161725b2c182a4e32571291514",82.5
"3dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052462.30844,1682052470.97515,0,"Triangle (▲)",18.3,NA,0.261015721568254,2.98669710785883,"8e2f6d85dfa24161725b2c182a4e32571291514",26.1
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052482.46322,1682052489.55616,0,"Triangle (▲)",88.5,"",0.825404185268019,2.60515803084245,"8e2f6d85dfa24161725b2c182a4e32571291514",82.5
"2dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",9,"8e2f6d85dfa24161725b2c182a4e3257","1291514",1682052206.08319,1682052489.64094,1682052501.70838,0,"Triangle (▲)",19.7,NA,0.261015721568254,2.70632546791273,"8e2f6d85dfa24161725b2c182a4e32571291514",26.1
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277384.99548,1682277441.6584,0,"Triangle (▲)",16.7,"",0.177827941003892,0.27237453109852,"d89c0b637ffd7bac317c982878c5fa2914152397518",17.8
"3dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277441.77946,1682277493.52764,5,"Triangle (▲)",48.6,NA,0.464158883361278,1.20733794055225,"d89c0b637ffd7bac317c982878c5fa2914152397518",46.4
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277493.57871,1682277525.53181,0,"Triangle (▲)",22.8,NA,0.177827941003892,2.36238737843298,"d89c0b637ffd7bac317c982878c5fa2914152397518",17.8
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277539.31073,1682277561.73561,0,"Triangle (▲)",60.6,"",0.681292069057963,2.93625289995229,"d89c0b637ffd7bac317c982878c5fa2914152397518",68.1
"3dPrint",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277579.29011,1682277604.36052,0,"Triangle (▲)",40.8,"",0.464158883361278,2.52127399456034,"d89c0b637ffd7bac317c982878c5fa2914152397518",46.4
"2dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277604.43486,1682277628.69534,0,"Triangle (▲)",27.3,NA,0.261015721568254,0.404279537385633,"d89c0b637ffd7bac317c982878c5fa2914152397518",26.1
"3dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277628.78471,1682277659.27406,4,"Triangle (▲)",24.9,NA,0.261015721568254,0.407703150849614,"d89c0b637ffd7bac317c982878c5fa2914152397518",26.1
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277659.33358,1682277678.27435,0,"Triangle (▲)",94.9,NA,0.825404185268019,3.64207555278446,"d89c0b637ffd7bac317c982878c5fa2914152397518",82.5
"3dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277678.36944,1682277720.50239,9,"Triangle (▲)",19.8,NA,0.177827941003892,1.09909715239037,"d89c0b637ffd7bac317c982878c5fa2914152397518",17.8
"3dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277720.58656,1682277756.16143,6,"Triangle (▲)",71.9,NA,0.681292069057963,1.9619170578379,"d89c0b637ffd7bac317c982878c5fa2914152397518",68.1
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",8,"d89c0b637ffd7bac317c982878c5fa29","14152397518",1682277365.79484,1682277759.89412,1682277784.3792,0,"Triangle (▲)",88.1,"",0.825404185268019,2.50705413473429,"d89c0b637ffd7bac317c982878c5fa2914152397518",82.5
